"dia";"hora";"valentina/002/humidity";"valentina/002/temperature"
"2013-03-21";"03:39:22";82;12.9
"2013-03-21";"03:38:22";82;12.9
"2013-03-21";"03:37:22";82;12.9
"2013-03-21";"03:36:22";82;12.9
"2013-03-21";"03:35:22";82;12.9
"2013-03-21";"03:34:22";82;12.9
"2013-03-21";"03:33:22";82;12.8
"2013-03-21";"03:32:22";82;12.8
"2013-03-21";"03:31:22";82;12.8
"2013-03-21";"03:30:22";82;12.8
"2013-03-21";"03:29:22";82;12.8
"2013-03-21";"03:28:21";82;12.8
"2013-03-21";"03:27:21";82;12.8
"2013-03-21";"03:26:21";82;12.7
"2013-03-21";"03:25:21";82;12.7
"2013-03-21";"03:24:21";82;12.7
"2013-03-21";"03:23:21";82;12.6
"2013-03-21";"03:22:21";82;12.6
"2013-03-21";"03:21:21";82;12.6
"2013-03-21";"03:20:21";82;12.6
"2013-03-21";"03:19:21";82;12.5
"2013-03-21";"03:18:20";82;12.5
"2013-03-21";"03:17:20";82;12.5
"2013-03-21";"03:16:20";82;12.5
"2013-03-21";"03:15:20";82;12.4
"2013-03-21";"03:14:20";82;12.4
"2013-03-21";"03:13:20";82;12.4
"2013-03-21";"03:12:20";82;12.3
"2013-03-21";"03:11:20";82;12.3
"2013-03-21";"03:10:20";82;12.2
"2013-03-21";"03:09:20";82;12.2
"2013-03-21";"03:08:20";82;12.1
"2013-03-21";"03:07:38";;
"2013-03-21";"03:07:20";82;12
"2013-03-21";"03:06:19";82;12
"2013-03-21";"03:05:19";82;12
"2013-03-21";"03:04:19";82;11.9
"2013-03-21";"03:03:19";82;11.9
"2013-03-21";"03:02:19";82;11.9
"2013-03-21";"03:01:19";82;11.9
"2013-03-21";"03:00:19";82;11.9
"2013-03-21";"02:59:19";82;12
"2013-03-21";"02:58:19";82;12
"2013-03-21";"02:57:19";82;12
"2013-03-21";"02:56:53";;
"2013-03-21";"02:56:18";82;12.1
"2013-03-21";"02:55:18";82;12.1
"2013-03-21";"02:54:18";82;12.1
"2013-03-21";"02:53:18";82;12.1
"2013-03-21";"02:52:18";82;12.1
"2013-03-21";"02:51:18";82;12.2
"2013-03-21";"02:50:18";82;12.2
"2013-03-21";"02:49:18";82;12.2
"2013-03-21";"02:48:18";82;12.2
"2013-03-21";"02:47:18";82;12.2
"2013-03-21";"02:46:18";82;12.3
"2013-03-21";"02:45:17";82;12.3
"2013-03-21";"02:44:17";82;12.3
"2013-03-21";"02:43:17";82;12.4
"2013-03-21";"02:42:17";82;12.4
"2013-03-21";"02:41:17";82;12.4
"2013-03-21";"02:40:17";82;12.4
"2013-03-21";"02:39:17";82;12.5
"2013-03-21";"02:38:17";82;12.5
"2013-03-21";"02:37:15";82;12.5
"2013-03-21";"02:36:15";82;12.6
"2013-03-21";"02:35:15";82;12.6
"2013-03-21";"02:34:15";82;12.6
"2013-03-21";"02:33:15";82;12.6
"2013-03-21";"02:32:15";82;12.6
"2013-03-21";"02:31:15";82;12.6
"2013-03-21";"02:30:15";82;12.6
"2013-03-21";"02:29:15";82;12.6
"2013-03-21";"02:28:15";82;12.6
"2013-03-21";"02:27:15";82;12.5
"2013-03-21";"02:26:15";82;12.6
"2013-03-21";"02:25:14";82;12.6
"2013-03-21";"02:24:14";82;12.6
"2013-03-21";"02:23:14";82;12.6
"2013-03-21";"02:22:14";82;12.7
"2013-03-21";"02:21:14";82;12.7
"2013-03-21";"02:20:14";82;12.7
"2013-03-21";"02:19:14";82;12.7
"2013-03-21";"02:18:14";82;12.7
"2013-03-21";"02:17:14";82;12.7
"2013-03-21";"02:16:14";82;12.7
"2013-03-21";"02:15:14";82;12.8
"2013-03-21";"02:14:14";82;12.7
"2013-03-21";"02:13:14";82;12.7
"2013-03-21";"02:12:13";82;12.7
"2013-03-21";"02:11:13";82;12.7
"2013-03-21";"02:10:13";82;12.7
"2013-03-21";"02:09:13";82;12.7
"2013-03-21";"02:08:13";82;12.7
"2013-03-21";"02:07:13";82;12.8
"2013-03-21";"02:06:13";82;12.8
"2013-03-21";"02:05:13";82;12.8
"2013-03-21";"02:04:13";82;12.8
"2013-03-21";"02:03:13";82;12.7
"2013-03-21";"02:02:13";82;12.7
"2013-03-21";"02:01:13";82;12.7
"2013-03-21";"02:00:13";82;12.8
"2013-03-21";"01:59:13";82;12.8
"2013-03-21";"01:58:12";82;12.8
"2013-03-21";"01:57:12";82;12.8
"2013-03-21";"01:56:12";82;12.8
"2013-03-21";"01:55:12";82;12.8
"2013-03-21";"01:54:12";82;12.8
"2013-03-21";"01:53:12";82;12.8
"2013-03-21";"01:52:12";82;12.8
"2013-03-21";"01:51:12";82;12.8
"2013-03-21";"01:50:12";82;12.8
"2013-03-21";"01:49:12";82;12.8
"2013-03-21";"01:48:12";82;12.8
"2013-03-21";"01:47:12";82;12.8
"2013-03-21";"01:46:12";82;12.8
"2013-03-21";"01:45:11";82;12.8
"2013-03-21";"01:44:11";82;12.8
"2013-03-21";"01:43:11";82;12.8
"2013-03-21";"01:42:11";82;12.8
"2013-03-21";"01:41:11";82;12.8
"2013-03-21";"01:40:11";82;12.8
"2013-03-21";"01:39:11";82;12.8
"2013-03-21";"01:38:11";82;12.8
"2013-03-21";"01:37:11";82;12.8
"2013-03-21";"01:36:11";82;12.8
"2013-03-21";"01:35:11";82;12.8
"2013-03-21";"01:34:11";82;12.8
"2013-03-21";"01:33:11";82;12.8
"2013-03-21";"01:32:11";82;12.7
"2013-03-21";"01:31:11";82;12.7
"2013-03-21";"01:30:10";82;12.7
"2013-03-21";"01:29:10";82;12.7
"2013-03-21";"01:28:10";82;12.7
"2013-03-21";"01:27:10";82;12.7
"2013-03-21";"01:26:10";82;12.7
"2013-03-21";"01:25:10";82;12.7
"2013-03-21";"01:24:10";82;12.6
"2013-03-21";"01:23:10";82;12.7
"2013-03-21";"01:22:10";82;12.7
"2013-03-21";"01:21:10";82;12.6
"2013-03-21";"01:20:10";82;12.6
"2013-03-21";"01:19:10";82;12.6
"2013-03-21";"01:18:09";82;12.6
"2013-03-21";"01:17:09";82;12.6
"2013-03-21";"01:16:09";82;12.5
"2013-03-21";"01:15:09";82;12.5
"2013-03-21";"01:14:09";82;12.5
"2013-03-21";"01:13:09";82;12.6
"2013-03-21";"01:12:09";82;12.6
"2013-03-21";"01:11:09";82;12.6
"2013-03-21";"01:10:09";82;12.5
"2013-03-21";"01:09:09";82;12.5
"2013-03-21";"01:08:09";82;12.5
"2013-03-21";"01:07:09";82;12.5
"2013-03-21";"01:06:09";82;12.6
"2013-03-21";"01:05:09";82;12.6
"2013-03-21";"01:04:08";82;12.6
"2013-03-21";"01:03:08";82.1;12.6
"2013-03-21";"01:02:08";82.1;12.7
"2013-03-21";"01:01:08";82.1;12.7
"2013-03-21";"01:00:08";82.1;12.7
"2013-03-21";"00:59:08";82.1;12.7
"2013-03-21";"00:58:08";82.1;12.7
"2013-03-21";"00:57:08";82.1;12.7
"2013-03-21";"00:56:08";82.1;12.8
"2013-03-21";"00:55:08";82.1;12.8
"2013-03-21";"00:54:08";82.1;12.8
"2013-03-21";"00:53:08";82.1;12.8
"2013-03-21";"00:52:08";82.1;12.8
"2013-03-21";"00:51:07";82.1;12.9
"2013-03-21";"00:50:07";82.1;12.9
"2013-03-21";"00:49:07";82.1;12.9
"2013-03-21";"00:48:07";82.1;12.9
"2013-03-21";"00:47:07";82.1;12.9
"2013-03-21";"00:46:07";82.1;13
"2013-03-21";"00:45:07";82.1;12.9
"2013-03-21";"00:44:07";82.1;12.9
"2013-03-21";"00:43:07";82.1;13
"2013-03-21";"00:42:07";82.1;13
"2013-03-21";"00:41:07";82.1;13
"2013-03-21";"00:40:07";82.1;13
"2013-03-21";"00:39:07";82.1;13
"2013-03-21";"00:38:06";82.1;13
"2013-03-21";"00:37:06";82.1;12.9
"2013-03-21";"00:36:06";82.1;12.9
"2013-03-21";"00:35:06";82;12.9
"2013-03-21";"00:34:06";82;12.9
"2013-03-21";"00:33:06";82;12.8
"2013-03-21";"00:32:06";82;12.8
"2013-03-21";"00:31:06";82;12.8
"2013-03-21";"00:30:06";82;12.7
"2013-03-21";"00:29:06";82;12.7
"2013-03-21";"00:28:06";82;12.6
"2013-03-21";"00:27:06";82;12.6
"2013-03-21";"00:26:06";82;12.6
"2013-03-21";"00:25:06";82;12.6
"2013-03-21";"00:24:05";82;12.5
"2013-03-21";"00:23:05";82;12.5
"2013-03-21";"00:22:05";82;12.5
"2013-03-21";"00:21:05";82;12.5
"2013-03-21";"00:20:05";82;12.5
"2013-03-21";"00:19:05";82;12.5
"2013-03-21";"00:18:05";82;12.5
"2013-03-21";"00:17:05";82;12.5
"2013-03-21";"00:16:05";82;12.5
"2013-03-21";"00:15:05";82;12.5
"2013-03-21";"00:14:05";82;12.5
"2013-03-21";"00:13:05";82;12.6
"2013-03-21";"00:12:05";82;12.6
"2013-03-21";"00:11:05";82;12.6
"2013-03-21";"00:10:04";82;12.6
"2013-03-21";"00:09:04";82;12.6
"2013-03-21";"00:08:04";82;12.6
"2013-03-21";"00:07:04";82;12.6
"2013-03-21";"00:06:04";82;12.5
"2013-03-21";"00:05:04";82;12.5
"2013-03-21";"00:04:04";82;12.5
"2013-03-21";"00:03:04";82;12.4
"2013-03-21";"00:02:04";82;12.4
"2013-03-21";"00:01:04";82;12.3
"2013-03-21";"00:00:04";82;12.2
"2013-03-20";"23:59:04";82;12.2
"2013-03-20";"23:58:03";82;12.2
"2013-03-20";"23:57:03";82;12.2
"2013-03-20";"23:56:03";82;12.1
"2013-03-20";"23:55:03";82;12.1
"2013-03-20";"23:54:03";82;12.1
"2013-03-20";"23:53:03";82;12.1
"2013-03-20";"23:52:03";82;12.1
"2013-03-20";"23:51:03";82;12.1
"2013-03-20";"23:50:03";82;12.1
"2013-03-20";"23:49:03";82;12.1
"2013-03-20";"23:48:44";;
"2013-03-20";"23:48:03";82;12
"2013-03-20";"23:47:03";82;12
"2013-03-20";"23:46:03";82;12
"2013-03-20";"23:45:02";82;12
"2013-03-20";"23:44:02";82;12
"2013-03-20";"23:43:02";82;11.9
"2013-03-20";"23:42:02";82;11.9
"2013-03-20";"23:41:02";82;11.9
"2013-03-20";"23:40:02";82;11.9
"2013-03-20";"23:39:02";82;12
"2013-03-20";"23:38:02";82;11.9
"2013-03-20";"23:37:02";82;11.9
"2013-03-20";"23:36:02";82;11.9
"2013-03-20";"23:35:02";82;11.9
"2013-03-20";"23:34:02";82;12
"2013-03-20";"23:33:02";82;12
"2013-03-20";"23:32:02";82;12
"2013-03-20";"23:31:01";82;11.9
"2013-03-20";"23:30:01";82;11.9
"2013-03-20";"23:29:01";82;11.9
"2013-03-20";"23:28:01";82;11.9
"2013-03-20";"23:27:01";82;11.9
"2013-03-20";"23:26:01";82;12
"2013-03-20";"23:25:01";82;12
"2013-03-20";"23:24:01";82;12
"2013-03-20";"23:23:01";82;12
"2013-03-20";"23:22:01";82;12
"2013-03-20";"23:21:01";82;12
"2013-03-20";"23:20:01";82;12
"2013-03-20";"23:19:01";82;12
"2013-03-20";"23:18:01";82;12
"2013-03-20";"23:17:00";82;12
"2013-03-20";"23:16:49";;
"2013-03-20";"23:16:00";82;12.1
"2013-03-20";"23:15:00";82;12.1
"2013-03-20";"23:14:00";82;12.2
"2013-03-20";"23:13:00";82;12.2
"2013-03-20";"23:12:00";82;12.3
"2013-03-20";"23:11:00";82;12.2
"2013-03-20";"23:10:00";82;12.3
"2013-03-20";"23:09:00";82;12.3
"2013-03-20";"23:08:00";82;12.3
"2013-03-20";"23:07:00";82;12.3
"2013-03-20";"23:06:00";82;12.3
"2013-03-20";"23:05:00";82;12.3
"2013-03-20";"23:04:00";82;12.2
"2013-03-20";"23:03:00";82;12.2
"2013-03-20";"23:01:59";82;12.2
"2013-03-20";"23:00:59";82;12.2
"2013-03-20";"22:59:59";82;12.2
"2013-03-20";"22:58:59";82;12.2
"2013-03-20";"22:57:59";82;12.2
"2013-03-20";"22:56:59";82;12.2
"2013-03-20";"22:55:59";82;12.2
"2013-03-20";"22:54:59";82;12.3
"2013-03-20";"22:53:59";82;12.2
"2013-03-20";"22:52:59";82;12.3
"2013-03-20";"22:51:59";82;12.4
"2013-03-20";"22:50:59";82;12.4
"2013-03-20";"22:49:59";82;12.3
"2013-03-20";"22:48:59";82;12.4
"2013-03-20";"22:47:58";82;12.4
"2013-03-20";"22:46:58";82;12.4
"2013-03-20";"22:45:58";82;12.4
"2013-03-20";"22:44:58";82;12.4
"2013-03-20";"22:43:58";82;12.5
"2013-03-20";"22:42:58";82;12.5
"2013-03-20";"22:41:58";82;12.5
"2013-03-20";"22:40:58";82;12.5
"2013-03-20";"22:39:58";82;12.5
"2013-03-20";"22:38:58";82;12.5
"2013-03-20";"22:37:58";82;12.5
"2013-03-20";"22:36:58";82;12.5
"2013-03-20";"22:35:58";82;12.5
"2013-03-20";"22:34:58";82;12.5
"2013-03-20";"22:33:57";82;12.5
"2013-03-20";"22:32:57";82;12.5
"2013-03-20";"22:31:57";82;12.5
"2013-03-20";"22:30:57";82;12.5
"2013-03-20";"22:29:57";82;12.5
"2013-03-20";"22:28:57";82.1;12.6
"2013-03-20";"22:27:57";82.1;12.6
"2013-03-20";"22:26:57";82.1;12.7
"2013-03-20";"22:25:57";82.1;12.7
"2013-03-20";"22:24:57";82.1;12.7
"2013-03-20";"22:23:57";82.1;12.7
"2013-03-20";"22:22:57";82.1;12.7
"2013-03-20";"22:21:57";82.1;12.7
"2013-03-20";"22:20:57";82.1;12.7
"2013-03-20";"22:19:56";82.1;12.7
"2013-03-20";"22:18:56";82.1;12.7
"2013-03-20";"22:17:56";82.1;12.8
"2013-03-20";"22:16:56";82.1;12.8
"2013-03-20";"22:15:56";82.1;12.7
"2013-03-20";"22:14:56";82.1;12.7
"2013-03-20";"22:13:56";82.1;12.8
"2013-03-20";"22:12:56";82.1;12.8
"2013-03-20";"22:11:56";82.1;12.9
"2013-03-20";"22:10:56";82.1;12.9
"2013-03-20";"22:09:56";82.1;12.9
"2013-03-20";"22:08:56";82.1;12.9
"2013-03-20";"22:07:56";82.1;12.9
"2013-03-20";"22:06:56";82.1;13
"2013-03-20";"22:05:56";82.1;13
"2013-03-20";"22:04:55";82.1;13
"2013-03-20";"22:03:55";82.1;13
"2013-03-20";"22:02:55";82.1;13
"2013-03-20";"22:01:55";82.1;13
"2013-03-20";"22:00:55";82.1;13.1
"2013-03-20";"21:59:55";82.1;13.1
"2013-03-20";"21:58:55";82.1;13.1
"2013-03-20";"21:57:55";82.1;13.1
"2013-03-20";"21:56:55";82.1;13.1
"2013-03-20";"21:55:55";82.1;13.1
"2013-03-20";"21:54:55";82.1;13.2
"2013-03-20";"21:53:55";82.1;13.2
"2013-03-20";"21:52:55";82.1;13.2
"2013-03-20";"21:51:55";82.1;13.2
"2013-03-20";"21:50:54";82.1;13.2
"2013-03-20";"21:49:54";82.1;13.2
"2013-03-20";"21:48:54";82.1;13.2
"2013-03-20";"21:47:54";82.1;13.2
"2013-03-20";"21:46:54";82.1;13.3
"2013-03-20";"21:45:54";82.2;13.3
"2013-03-20";"21:44:54";82.2;13.4
"2013-03-20";"21:43:54";82.2;13.4
"2013-03-20";"21:42:54";82.2;13.4
"2013-03-20";"21:41:54";82.2;13.4
"2013-03-20";"21:40:54";82.2;13.4
"2013-03-20";"21:39:54";82.2;13.4
"2013-03-20";"21:38:54";82.2;13.4
"2013-03-20";"21:37:54";82.2;13.4
"2013-03-20";"21:36:54";82.2;13.4
"2013-03-20";"21:35:54";82.2;13.4
"2013-03-20";"21:34:53";82.2;13.4
"2013-03-20";"21:33:53";82.2;13.4
"2013-03-20";"21:32:53";82.2;13.4
"2013-03-20";"21:31:53";82.2;13.4
"2013-03-20";"21:30:53";82.2;13.4
"2013-03-20";"21:29:53";82.2;13.5
"2013-03-20";"21:28:53";82.2;13.5
"2013-03-20";"21:27:53";82.2;13.5
"2013-03-20";"21:26:53";82.2;13.5
"2013-03-20";"21:25:53";82.2;13.5
"2013-03-20";"21:24:53";82.2;13.5
"2013-03-20";"21:23:53";82.2;13.6
"2013-03-20";"21:22:53";82.2;13.5
"2013-03-20";"21:21:53";82.2;13.5
"2013-03-20";"21:20:53";82.2;13.5
"2013-03-20";"21:19:53";82.2;13.5
"2013-03-20";"21:18:52";82.2;13.5
"2013-03-20";"21:17:52";82.2;13.4
"2013-03-20";"21:16:52";82.2;13.4
"2013-03-20";"21:15:52";82.2;13.5
"2013-03-20";"21:14:52";82.2;13.5
"2013-03-20";"21:13:52";82.2;13.4
"2013-03-20";"21:12:52";82.2;13.4
"2013-03-20";"21:11:52";82.2;13.4
"2013-03-20";"21:10:52";82.2;13.4
"2013-03-20";"21:09:52";82.2;13.4
"2013-03-20";"21:08:52";82.2;13.4
"2013-03-20";"21:07:52";82.2;13.4
"2013-03-20";"21:06:52";82.2;13.4
"2013-03-20";"21:05:52";82.2;13.4
"2013-03-20";"21:04:52";82.2;13.5
"2013-03-20";"21:03:51";82.2;13.5
"2013-03-20";"21:02:51";82.2;13.5
"2013-03-20";"21:01:51";82.2;13.6
"2013-03-20";"21:00:51";82.2;13.6
"2013-03-20";"20:59:51";82.2;13.6
"2013-03-20";"20:58:51";82.2;13.6
"2013-03-20";"20:57:51";82.2;13.7
"2013-03-20";"20:56:51";82.2;13.7
"2013-03-20";"20:55:51";82.2;13.7
"2013-03-20";"20:54:51";82.2;13.8
"2013-03-20";"20:53:51";82.2;13.7
"2013-03-20";"20:52:51";82.2;13.8
"2013-03-20";"20:51:51";82.2;13.8
"2013-03-20";"20:50:51";82.3;13.8
"2013-03-20";"20:49:50";82.3;13.8
"2013-03-20";"20:48:50";82.3;13.9
"2013-03-20";"20:47:50";82.3;13.9
"2013-03-20";"20:46:50";82.3;14
"2013-03-20";"20:45:50";82.3;14
"2013-03-20";"20:44:50";82.3;14
"2013-03-20";"20:43:50";82.3;14
"2013-03-20";"20:42:50";82.3;14.1
"2013-03-20";"20:41:50";82.3;14.1
"2013-03-20";"20:40:50";82.3;14.1
"2013-03-20";"20:39:50";82.3;14.1
"2013-03-20";"20:38:50";82.3;14.1
"2013-03-20";"20:37:50";82.3;14.2
"2013-03-20";"20:36:50";82.3;14.2
"2013-03-20";"20:35:50";82.3;14.2
"2013-03-20";"20:34:50";82.3;14.3
"2013-03-20";"20:33:50";82.3;14.3
"2013-03-20";"20:32:49";82.3;14.3
"2013-03-20";"20:31:49";82.3;14.3
"2013-03-20";"20:30:49";82.3;14.4
"2013-03-20";"20:29:49";82.3;14.4
"2013-03-20";"20:28:49";82.3;14.4
"2013-03-20";"20:27:49";82.3;14.4
"2013-03-20";"20:26:49";82.3;14.4
"2013-03-20";"20:25:49";82.3;14.4
"2013-03-20";"20:24:49";82.3;14.4
"2013-03-20";"20:23:49";82.3;14.4
"2013-03-20";"20:22:49";82.3;14.4
"2013-03-20";"20:21:49";82.3;14.5
"2013-03-20";"20:20:49";82.3;14.6
"2013-03-20";"20:19:49";82.3;14.6
"2013-03-20";"20:18:49";82.3;14.6
"2013-03-20";"20:17:49";82.3;14.6
"2013-03-20";"20:16:49";82.3;14.7
"2013-03-20";"20:15:49";82.3;14.6
"2013-03-20";"20:14:49";82.3;14.6
"2013-03-20";"20:13:48";82.3;14.6
"2013-03-20";"20:12:48";82.3;14.7
"2013-03-20";"20:11:48";82.3;14.7
"2013-03-20";"20:10:48";82.3;14.7
"2013-03-20";"20:09:48";82.3;14.7
"2013-03-20";"20:08:48";82.3;14.6
"2013-03-20";"20:07:48";82.3;14.6
"2013-03-20";"20:06:48";82.3;14.6
"2013-03-20";"20:05:48";82.3;14.6
"2013-03-20";"20:04:48";82.3;14.6
"2013-03-20";"20:03:48";82.3;14.7
"2013-03-20";"20:02:48";82.3;14.7
"2013-03-20";"20:01:48";82.3;14.7
"2013-03-20";"20:00:48";82.3;14.7
"2013-03-20";"19:59:48";82.3;14.7
"2013-03-20";"19:58:48";82.3;14.7
"2013-03-20";"19:57:48";82.3;14.6
"2013-03-20";"19:56:48";82.3;14.6
"2013-03-20";"19:55:47";82.3;14.7
"2013-03-20";"19:54:47";82.3;14.6
"2013-03-20";"19:53:47";82.3;14.6
"2013-03-20";"19:52:47";82.3;14.7
"2013-03-20";"19:51:47";82.3;14.6
"2013-03-20";"19:50:47";82.3;14.6
"2013-03-20";"19:49:47";82.3;14.6
"2013-03-20";"19:48:47";82.3;14.7
"2013-03-20";"19:47:47";82.3;14.7
"2013-03-20";"19:46:47";82.3;14.7
"2013-03-20";"19:45:47";82.3;14.7
"2013-03-20";"19:44:47";82.3;14.7
"2013-03-20";"19:43:47";82.3;14.7
"2013-03-20";"19:42:47";82.3;14.6
"2013-03-20";"19:41:47";82.3;14.6
"2013-03-20";"19:40:47";82.3;14.7
"2013-03-20";"19:39:47";82.3;14.7
"2013-03-20";"19:38:47";82.3;14.7
"2013-03-20";"19:37:47";82.3;14.7
"2013-03-20";"19:36:46";82.3;14.8
"2013-03-20";"19:35:46";82.3;14.9
"2013-03-20";"19:34:46";82.3;14.9
"2013-03-20";"19:33:46";82.3;15
"2013-03-20";"19:32:46";82.4;15.1
"2013-03-20";"19:31:46";82.4;15.1
"2013-03-20";"19:30:46";82.4;15.2
"2013-03-20";"19:29:46";82.4;15.2
"2013-03-20";"19:28:46";82.4;15.3
"2013-03-20";"19:27:46";82.4;15.4
"2013-03-20";"19:26:46";82.4;15.4
"2013-03-20";"19:25:46";82.4;15.5
"2013-03-20";"19:24:46";82.4;15.6
"2013-03-20";"19:23:46";82.4;15.6
"2013-03-20";"19:22:46";82.4;15.7
"2013-03-20";"19:21:46";82.4;15.8
"2013-03-20";"19:20:46";82.4;15.8
"2013-03-20";"19:19:46";82.4;15.8
"2013-03-20";"19:18:46";82.4;15.8
"2013-03-20";"19:17:45";82.4;15.8
"2013-03-20";"19:16:45";82.4;15.8
"2013-03-20";"19:15:45";82.4;15.8
"2013-03-20";"19:14:45";82.4;15.8
"2013-03-20";"19:13:45";82.4;15.8
"2013-03-20";"19:12:45";82.4;15.9
"2013-03-20";"19:11:45";82.4;15.9
"2013-03-20";"19:10:45";82.4;15.8
"2013-03-20";"19:09:45";82.4;15.8
"2013-03-20";"19:08:45";82.4;15.9
"2013-03-20";"19:07:45";82.4;15.8
"2013-03-20";"19:06:45";82.4;15.8
"2013-03-20";"19:05:45";82.4;15.8
"2013-03-20";"19:04:45";82.4;15.8
"2013-03-20";"19:03:45";82.4;15.8
"2013-03-20";"19:02:45";82.4;15.7
"2013-03-20";"19:01:45";82.4;15.7
"2013-03-20";"19:00:45";82.4;15.7
"2013-03-20";"18:59:44";82.4;15.7
"2013-03-20";"18:58:44";82.4;15.7
"2013-03-20";"18:57:44";82.4;15.7
"2013-03-20";"18:56:44";82.4;15.7
"2013-03-20";"18:55:44";82.4;15.7
"2013-03-20";"18:54:44";82.4;15.7
"2013-03-20";"18:53:44";82.4;15.7
"2013-03-20";"18:52:44";82.4;15.6
"2013-03-20";"18:51:44";82.4;15.6
"2013-03-20";"18:50:44";82.4;15.6
"2013-03-20";"18:49:44";82.4;15.5
"2013-03-20";"18:48:44";82.4;15.5
"2013-03-20";"18:47:44";82.4;15.4
"2013-03-20";"18:46:44";82.4;15.4
"2013-03-20";"18:45:44";82.4;15.4
"2013-03-20";"18:44:44";82.4;15.3
"2013-03-20";"18:43:44";82.4;15.3
"2013-03-20";"18:42:43";82.4;15.3
"2013-03-20";"18:41:43";82.4;15.3
"2013-03-20";"18:40:43";82.4;15.3
"2013-03-20";"18:39:43";82.4;15.3
"2013-03-20";"18:38:43";82.4;15.4
"2013-03-20";"18:37:43";82.4;15.4
"2013-03-20";"18:36:43";82.4;15.4
"2013-03-20";"18:35:43";82.4;15.4
"2013-03-20";"18:34:43";82.4;15.5
"2013-03-20";"18:33:43";82.4;15.5
"2013-03-20";"18:32:43";82.4;15.4
"2013-03-20";"18:31:43";82.4;15.5
"2013-03-20";"18:30:43";82.4;15.4
"2013-03-20";"18:29:43";82.4;15.4
"2013-03-20";"18:28:43";82.4;15.4
"2013-03-20";"18:27:43";82.4;15.5
"2013-03-20";"18:26:43";82.4;15.5
"2013-03-20";"18:25:43";82.4;15.5
"2013-03-20";"18:24:42";82.4;15.6
"2013-03-20";"18:23:42";82.4;15.6
"2013-03-20";"18:22:42";82.4;15.6
"2013-03-20";"18:21:42";82.4;15.7
"2013-03-20";"18:20:42";82.5;15.7
"2013-03-20";"18:19:42";82.5;15.8
"2013-03-20";"18:18:42";82.5;15.8
"2013-03-20";"18:17:42";82.5;15.8
"2013-03-20";"18:16:42";82.5;15.8
"2013-03-20";"18:15:42";82.5;15.9
"2013-03-20";"18:14:42";82.5;15.9
"2013-03-20";"18:13:42";82.5;16
"2013-03-20";"18:12:42";82.5;16
"2013-03-20";"18:11:42";82.5;16.1
"2013-03-20";"18:10:42";82.5;16.1
"2013-03-20";"18:09:42";82.5;16.2
"2013-03-20";"18:08:42";82.5;16.2
"2013-03-20";"18:07:42";82.5;16.3
"2013-03-20";"18:06:42";82.5;16.3
"2013-03-20";"18:05:42";82.5;16.4
"2013-03-20";"18:04:42";82.5;16.4
"2013-03-20";"18:03:41";82.6;16.4
"2013-03-20";"18:02:41";82.6;16.5
"2013-03-20";"18:01:41";82.6;16.5
"2013-03-20";"18:00:41";82.6;16.6
"2013-03-20";"17:59:41";82.6;16.7
"2013-03-20";"17:58:41";82.6;16.8
"2013-03-20";"17:57:41";82.6;16.8
"2013-03-20";"17:56:41";82.6;16.9
"2013-03-20";"17:55:41";82.6;17
"2013-03-20";"17:54:41";82.6;17
"2013-03-20";"17:53:41";82.6;17.2
"2013-03-20";"17:52:41";82.6;17.3
"2013-03-20";"17:51:41";82.7;17.4
"2013-03-20";"17:50:41";82.7;17.6
"2013-03-20";"17:49:41";82.7;17.9
"2013-03-20";"17:48:41";82.7;18.1
"2013-03-20";"17:47:41";79.4;17.7
"2013-03-20";"17:46:40";79;17.8
"2013-03-20";"17:45:40";78.6;17.9
"2013-03-20";"17:44:40";77.9;17.9
"2013-03-20";"17:43:40";77.3;18
"2013-03-20";"17:42:40";77.2;18.1
"2013-03-20";"17:41:40";78.6;18.2
"2013-03-20";"17:40:40";78.1;18.3
"2013-03-20";"17:39:40";77.7;18.3
"2013-03-20";"17:38:40";78.4;18.4
"2013-03-20";"17:37:40";78.4;18.5
"2013-03-20";"17:36:40";77.4;18.5
"2013-03-20";"17:35:40";78.3;18.6
"2013-03-20";"17:34:40";76.8;18.6
"2013-03-20";"17:33:40";76.6;18.7
"2013-03-20";"17:32:40";75.5;18.8
"2013-03-20";"17:31:40";75.5;18.9
"2013-03-20";"17:30:39";74.3;19
"2013-03-20";"17:29:39";74.1;19.1
"2013-03-20";"17:28:39";74.6;19.2
"2013-03-20";"17:27:39";74.3;19.3
"2013-03-20";"17:26:39";74;19.4
"2013-03-20";"17:25:39";73.3;19.4
"2013-03-20";"17:24:39";72.1;19.5
"2013-03-20";"17:23:39";70.4;19.6
"2013-03-20";"17:22:39";70.7;19.7
"2013-03-20";"17:21:39";71.3;19.8
"2013-03-20";"17:20:39";71.7;19.9
"2013-03-20";"17:19:39";69.1;20
"2013-03-20";"17:18:39";68.6;20.1
"2013-03-20";"17:17:39";68.1;20.2
"2013-03-20";"17:16:39";67.8;20.3
"2013-03-20";"17:15:39";67.8;20.4
"2013-03-20";"17:14:39";67.3;20.5
"2013-03-20";"17:13:39";67.7;20.6
"2013-03-20";"17:12:38";66.5;20.7
"2013-03-20";"17:11:38";67.8;20.8
"2013-03-20";"17:10:38";66;20.9
"2013-03-20";"17:09:38";68.7;21
"2013-03-20";"17:08:38";68.1;21
"2013-03-20";"17:07:38";68.2;21
"2013-03-20";"17:06:38";67.5;21.1
